imageId,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
13,1.10E+00,4.65E+00,0.00E+00,1.61E+00,1.51E+00,0.00E+00,3.54E+00,3.35E+00,3.58E+00,1.58E+00,2.03E+00,0.00E+00,3.46E+00,2.20E+00,0.00E+00
13,7.42E-01,3.22E+00,0.00E+00,2.35E+00,2.55E+00,0.00E+00,2.91E+00,2.56E+00,2.34E+00,1.47E+00,3.23E+00,0.00E+00,4.26E+00,1.69E-01,0.00E+00
13,1.21E+00,3.40E+00,0.00E+00,3.32E+00,3.34E+00,0.00E+00,3.34E+00,7.40E-01,3.39E+00,3.37E+00,3.68E+00,0.00E+00,3.38E+00,1.57E+00,0.00E+00
13,4.44E+00,3.22E+00,0.00E+00,1.99E+00,2.86E+00,0.00E+00,3.29E+00,6.85E-01,4.78E+00,2.28E+00,4.81E+00,0.00E+00,2.06E+00,2.06E+00,0.00E+00
13,4.79E+00,8.30E-01,0.00E+00,1.40E+00,4.02E+00,0.00E+00,3.06E+00,2.97E+00,1.90E+00,2.34E+00,3.78E+00,0.00E+00,1.90E+00,1.94E+00,0.00E+00
13,3.41E+00,1.37E+00,0.00E+00,1.89E+00,3.87E+00,0.00E+00,3.50E+00,4.39E+00,2.09E+00,3.41E+00,2.18E+00,0.00E+00,2.44E+00,2.01E+00,0.00E+00
13,2.27E+00,2.97E+00,0.00E+00,3.07E+00,2.99E+00,0.00E+00,4.46E+00,3.57E+00,2.90E+00,2.70E+00,2.06E+00,0.00E+00,4.28E+00,2.00E+00,0.00E+00
13,1.40E+00,2.63E+00,0.00E+00,1.87E+00,2.58E+00,0.00E+00,3.79E+00,4.47E+00,2.02E+00,2.48E+00,4.06E+00,0.00E+00,3.75E+00,1.70E+00,0.00E+00
13,2.61E-01,2.77E+00,0.00E+00,2.25E+00,4.55E+00,0.00E+00,3.25E+00,3.42E+00,3.16E+00,2.61E+00,2.88E+00,0.00E+00,2.20E+00,2.26E+00,0.00E+00
13,2.30E+00,4.39E+00,0.00E+00,1.58E+00,2.35E+00,0.00E+00,3.57E+00,2.11E+00,1.85E+00,1.33E+00,4.31E+00,0.00E+00,2.23E+00,2.47E+00,0.00E+00
14,1.66E+00,2.37E+00,0.00E+00,2.52E+00,1.92E+00,0.00E+00,1.96E+00,2.07E+00,1.02E+00,9.47E-01,2.29E+00,0.00E+00,3.48E+00,1.44E+00,0.00E+00
14,1.90E+00,2.19E+00,0.00E+00,1.80E+00,1.98E+00,0.00E+00,1.63E+00,2.80E+00,2.67E+00,1.90E+00,1.69E+00,0.00E+00,3.01E+00,1.59E-01,0.00E+00
14,2.06E+00,1.95E+00,0.00E+00,2.96E+00,2.23E+00,0.00E+00,3.16E+00,1.86E+00,1.24E+00,1.18E+00,2.78E+00,0.00E+00,4.05E+00,1.04E+00,0.00E+00
14,2.13E+00,2.41E+00,0.00E+00,1.84E+00,1.62E+00,0.00E+00,2.10E+00,2.66E+00,2.22E+00,5.63E-01,1.70E+00,0.00E+00,3.11E+00,1.65E+00,0.00E+00
14,1.21E+00,2.07E+00,0.00E+00,1.89E+00,1.65E+00,0.00E+00,1.97E+00,2.66E+00,1.76E+00,1.25E+00,2.23E+00,0.00E+00,3.55E+00,7.38E-01,0.00E+00
14,1.01E+00,2.45E+00,0.00E+00,2.15E+00,1.98E+00,0.00E+00,2.35E+00,2.34E+00,2.03E+00,3.40E-01,2.86E+00,0.00E+00,3.45E+00,8.04E-01,0.00E+00
14,9.84E-01,2.83E+00,0.00E+00,1.93E+00,1.79E+00,0.00E+00,2.34E+00,2.71E+00,1.58E+00,5.96E-01,3.35E+00,0.00E+00,2.72E+00,9.56E-01,0.00E+00
14,1.10E+00,2.24E+00,0.00E+00,1.82E+00,2.73E+00,0.00E+00,2.09E+00,3.30E+00,6.19E-01,1.03E+00,1.94E+00,0.00E+00,1.87E+00,1.12E+00,0.00E+00
14,8.89E-01,4.13E+00,0.00E+00,2.44E+00,1.46E+00,0.00E+00,3.47E+00,2.81E+00,1.51E+00,1.09E+00,1.96E+00,0.00E+00,3.59E+00,1.16E+00,0.00E+00
14,7.51E-01,3.05E+00,0.00E+00,2.30E+00,1.89E+00,0.00E+00,1.98E+00,2.51E+00,1.05E+00,6.90E-01,1.66E+00,0.00E+00,3.72E+00,7.94E-01,0.00E+00
14,1.73E+00,2.99E+00,0.00E+00,2.45E+00,1.39E+00,0.00E+00,1.52E+00,1.73E+00,1.84E+00,7.72E-01,1.16E+00,0.00E+00,3.61E+00,6.39E-02,0.00E+00
14,2.08E+00,1.81E+00,0.00E+00,2.41E+00,1.44E+00,0.00E+00,2.38E+00,2.28E+00,8.78E-01,1.48E+00,2.31E+00,0.00E+00,3.99E+00,2.87E-01,0.00E+00
14,1.55E+00,2.55E+00,0.00E+00,2.13E+00,1.80E+00,0.00E+00,3.65E+00,2.87E+00,2.62E+00,8.28E-01,2.30E+00,0.00E+00,3.67E+00,1.06E+00,0.00E+00
14,1.62E+00,2.52E+00,0.00E+00,2.13E+00,1.87E+00,0.00E+00,2.54E+00,2.37E+00,1.59E+00,7.08E-01,2.46E+00,0.00E+00,2.87E+00,9.87E-01,0.00E+00
14,1.09E+00,2.68E+00,0.00E+00,2.31E+00,1.68E+00,0.00E+00,2.02E+00,2.31E+00,1.41E+00,3.66E-01,2.27E+00,0.00E+00,3.32E+00,1.37E+00,0.00E+00
14,1.81E+00,2.69E+00,0.00E+00,2.46E+00,1.47E+00,0.00E+00,1.75E+00,1.90E+00,2.18E+00,1.15E+00,6.51E-01,0.00E+00,3.12E+00,1.66E-01,0.00E+00
14,1.68E+00,2.14E+00,0.00E+00,2.67E+00,1.20E+00,0.00E+00,2.94E+00,1.71E+00,9.77E-01,1.50E+00,2.80E+00,0.00E+00,4.63E+00,8.69E-01,0.00E+00
14,1.96E+00,1.96E+00,0.00E+00,1.90E+00,2.16E+00,0.00E+00,2.21E+00,2.39E+00,2.98E+00,9.03E-01,1.18E+00,0.00E+00,2.99E+00,7.84E-01,0.00E+00
14,2.85E+00,1.84E+00,0.00E+00,2.76E+00,1.49E+00,0.00E+00,2.43E+00,1.47E+00,1.36E+00,1.66E+00,1.67E+00,0.00E+00,3.31E+00,5.34E-01,0.00E+00
14,2.37E+00,2.31E+00,0.00E+00,2.39E+00,1.35E+00,0.00E+00,3.90E+00,2.44E+00,2.89E+00,1.39E+00,2.33E+00,0.00E+00,4.50E+00,9.86E-01,0.00E+00
14,2.24E+00,1.69E+00,0.00E+00,1.93E+00,2.29E+00,0.00E+00,2.99E+00,2.85E+00,2.60E+00,1.30E+00,2.90E+00,0.00E+00,2.94E+00,9.02E-01,0.00E+00
14,2.03E+00,2.34E+00,0.00E+00,2.25E+00,2.34E+00,0.00E+00,2.81E+00,2.43E+00,2.10E+00,6.66E-01,2.83E+00,0.00E+00,2.80E+00,1.47E+00,0.00E+00
14,1.97E+00,3.06E+00,0.00E+00,2.63E+00,1.65E+00,0.00E+00,2.52E+00,2.12E+00,2.69E+00,1.05E+00,1.92E+00,0.00E+00,3.23E+00,1.12E+00,0.00E+00
14,1.75E+00,2.25E+00,0.00E+00,2.41E+00,1.79E+00,0.00E+00,2.56E+00,2.57E+00,1.79E+00,1.54E+00,3.04E+00,0.00E+00,3.99E+00,7.30E-01,0.00E+00
14,1.47E+00,1.48E+00,0.00E+00,1.48E+00,3.34E+00,0.00E+00,3.05E+00,4.23E+00,2.32E+00,2.67E+00,3.92E+00,0.00E+00,2.27E+00,6.41E-01,0.00E+00
14,1.42E+00,2.90E+00,0.00E+00,3.16E+00,4.40E+00,0.00E+00,3.85E+00,2.27E+00,2.72E+00,2.37E+00,3.43E+00,0.00E+00,2.22E+00,2.29E+00,0.00E+00
14,3.44E+00,3.87E+00,0.00E+00,2.81E+00,2.79E+00,0.00E+00,3.52E+00,1.10E+00,4.70E+00,3.85E+00,3.70E+00,0.00E+00,1.77E+00,2.89E+00,0.00E+00
14,4.54E+00,2.42E+00,0.00E+00,2.79E+00,3.27E+00,0.00E+00,3.80E+00,4.24E-01,5.25E+00,2.81E+00,4.28E+00,0.00E+00,2.48E+00,2.90E+00,0.00E+00
14,4.09E+00,2.03E+00,0.00E+00,1.80E+00,2.11E+00,0.00E+00,3.75E+00,1.96E+00,2.53E+00,6.57E-01,4.56E+00,0.00E+00,3.08E+00,3.37E+00,0.00E+00
14,8.43E-01,2.43E+00,0.00E+00,1.45E+00,2.32E+00,0.00E+00,2.48E+00,3.62E+00,2.95E+00,6.25E-01,2.23E+00,0.00E+00,2.98E+00,2.42E+00,0.00E+00
14,9.67E-01,2.91E+00,0.00E+00,1.98E+00,1.90E+00,0.00E+00,1.74E+00,2.26E+00,1.87E+00,8.60E-01,2.02E+00,0.00E+00,2.69E+00,4.98E-01,0.00E+00
14,2.00E+00,2.62E+00,0.00E+00,2.90E+00,1.84E+00,0.00E+00,2.08E+00,1.43E+00,1.57E+00,1.28E+00,1.76E+00,0.00E+00,3.34E+00,2.79E-01,0.00E+00
14,2.26E+00,2.53E+00,0.00E+00,2.87E+00,1.27E+00,0.00E+00,2.58E+00,1.71E+00,2.09E+00,1.12E+00,2.38E+00,0.00E+00,4.24E+00,8.52E-01,0.00E+00
14,1.40E+00,2.10E+00,0.00E+00,1.88E+00,1.66E+00,0.00E+00,3.27E+00,3.24E+00,2.19E+00,1.06E+00,3.32E+00,0.00E+00,3.80E+00,1.27E+00,0.00E+00
14,1.10E+00,2.56E+00,0.00E+00,1.90E+00,2.60E+00,0.00E+00,2.50E+00,2.59E+00,2.54E+00,4.41E-01,2.36E+00,0.00E+00,2.40E+00,1.17E+00,0.00E+00
15,1.54E+00,2.73E+00,0.00E+00,9.86E-01,2.72E+00,0.00E+00,2.09E+00,3.29E+00,1.41E+00,1.54E+00,1.49E+00,0.00E+00,3.90E+00,1.73E+00,0.00E+00
15,9.43E-01,2.53E+00,0.00E+00,7.53E-01,2.52E+00,0.00E+00,2.03E+00,3.00E+00,9.37E-01,1.73E+00,1.67E+00,0.00E+00,3.77E+00,1.10E+00,0.00E+00
15,1.35E+00,2.51E+00,0.00E+00,6.11E-01,2.89E+00,0.00E+00,1.93E+00,2.50E+00,9.94E-01,1.51E+00,1.33E+00,0.00E+00,3.24E+00,6.77E-01,0.00E+00
15,2.00E+00,2.68E+00,0.00E+00,1.11E+00,2.55E+00,0.00E+00,1.82E+00,1.81E+00,1.61E+00,1.81E+00,1.92E+00,0.00E+00,3.74E+00,2.85E-01,0.00E+00
15,2.26E+00,2.27E+00,0.00E+00,1.33E+00,2.58E+00,0.00E+00,2.95E+00,2.01E+00,1.10E+00,1.75E+00,2.20E+00,0.00E+00,4.22E+00,1.05E+00,0.00E+00
15,2.04E+00,1.95E+00,0.00E+00,7.34E-01,2.74E+00,0.00E+00,2.02E+00,2.57E+00,1.66E+00,1.59E+00,1.68E+00,0.00E+00,3.35E+00,1.53E+00,0.00E+00
15,1.24E+00,2.24E+00,0.00E+00,7.83E-01,2.52E+00,0.00E+00,2.37E+00,2.35E+00,1.12E+00,1.90E+00,2.01E+00,0.00E+00,3.75E+00,1.49E+00,0.00E+00
15,1.39E+00,2.65E+00,0.00E+00,1.26E+00,2.77E+00,0.00E+00,2.52E+00,1.91E+00,2.37E+00,2.24E+00,1.24E+00,0.00E+00,3.24E+00,8.57E-01,0.00E+00
15,2.42E+00,2.12E+00,0.00E+00,1.13E+00,2.48E+00,0.00E+00,2.61E+00,1.88E+00,6.81E-01,2.02E+00,2.40E+00,0.00E+00,3.67E+00,8.84E-01,0.00E+00
15,2.01E+00,1.97E+00,0.00E+00,9.09E-01,2.90E+00,0.00E+00,2.41E+00,2.48E+00,1.55E+00,1.47E+00,1.12E+00,0.00E+00,3.57E+00,1.67E+00,0.00E+00
15,1.90E+00,2.22E+00,0.00E+00,9.73E-01,2.00E+00,0.00E+00,1.76E+00,2.21E+00,1.32E+00,1.64E+00,1.26E+00,0.00E+00,3.77E+00,9.64E-01,0.00E+00
15,1.47E+00,1.50E+00,0.00E+00,9.41E-01,2.59E+00,0.00E+00,1.88E+00,2.30E+00,1.03E+00,1.89E+00,1.55E+00,0.00E+00,3.76E+00,9.73E-01,0.00E+00
15,1.28E+00,2.00E+00,0.00E+00,4.45E-01,2.45E+00,0.00E+00,2.66E+00,2.65E+00,8.19E-01,1.81E+00,2.00E+00,0.00E+00,3.20E+00,1.45E+00,0.00E+00
15,1.10E+00,2.56E+00,0.00E+00,3.76E-01,2.90E+00,0.00E+00,2.53E+00,2.89E+00,1.51E+00,1.57E+00,1.90E+00,0.00E+00,2.71E+00,9.13E-01,0.00E+00
15,1.61E+00,2.62E+00,0.00E+00,1.13E+00,3.10E+00,0.00E+00,2.01E+00,2.02E+00,8.50E-01,1.81E+00,1.83E+00,0.00E+00,2.94E+00,8.69E-01,0.00E+00
15,1.56E+00,2.61E+00,0.00E+00,1.21E+00,2.59E+00,0.00E+00,1.98E+00,2.11E+00,7.00E-01,2.07E+00,2.02E+00,0.00E+00,3.73E+00,1.48E+00,0.00E+00
15,1.13E+00,2.45E+00,0.00E+00,6.62E-01,2.64E+00,0.00E+00,2.31E+00,2.78E+00,1.19E+00,1.77E+00,1.59E+00,0.00E+00,3.74E+00,1.36E+00,0.00E+00
15,1.17E+00,2.35E+00,0.00E+00,6.21E-01,2.77E+00,0.00E+00,1.97E+00,2.54E+00,8.13E-01,1.66E+00,1.56E+00,0.00E+00,3.13E+00,1.13E+00,0.00E+00
15,1.06E+00,2.52E+00,0.00E+00,6.89E-01,2.66E+00,0.00E+00,2.01E+00,2.31E+00,6.71E-01,1.79E+00,1.69E+00,0.00E+00,3.31E+00,1.29E+00,0.00E+00
15,1.40E+00,2.67E+00,0.00E+00,6.88E-01,2.63E+00,0.00E+00,2.35E+00,2.40E+00,1.13E+00,1.99E+00,1.27E+00,0.00E+00,3.25E+00,7.53E-01,0.00E+00
15,1.16E+00,2.76E+00,0.00E+00,7.48E-01,2.47E+00,0.00E+00,3.54E+00,2.96E+00,4.75E-01,2.00E+00,2.75E+00,0.00E+00,3.76E+00,1.18E+00,0.00E+00
15,8.25E-01,2.87E+00,0.00E+00,4.85E-01,3.60E+00,0.00E+00,2.64E+00,3.08E+00,1.25E+00,1.61E+00,1.50E+00,0.00E+00,2.38E+00,1.51E+00,0.00E+00
15,1.20E+00,3.53E+00,0.00E+00,9.61E-01,2.61E+00,0.00E+00,2.65E+00,2.53E+00,7.25E-01,2.25E+00,2.16E+00,0.00E+00,3.21E+00,1.01E+00,0.00E+00
15,1.22E+00,2.72E+00,0.00E+00,1.22E+00,3.12E+00,0.00E+00,2.22E+00,2.48E+00,6.45E-01,1.62E+00,1.39E+00,0.00E+00,3.63E+00,1.25E+00,0.00E+00
15,1.57E+00,2.86E+00,0.00E+00,6.97E-01,2.22E+00,0.00E+00,1.93E+00,2.75E+00,7.98E-01,1.84E+00,1.66E+00,0.00E+00,3.57E+00,8.80E-01,0.00E+00
15,1.40E+00,2.79E+00,0.00E+00,9.79E-01,2.90E+00,0.00E+00,2.49E+00,2.52E+00,2.21E+00,1.65E+00,2.18E+00,0.00E+00,4.08E+00,2.25E-01,0.00E+00
15,1.74E+00,2.20E+00,0.00E+00,5.61E-01,3.15E+00,0.00E+00,2.70E+00,2.92E+00,3.86E-01,1.79E+00,3.97E+00,0.00E+00,3.12E+00,1.10E+00,0.00E+00
15,1.10E+00,2.96E+00,0.00E+00,6.28E-01,4.04E+00,0.00E+00,2.93E+00,3.44E+00,1.65E+00,1.63E+00,1.73E+00,0.00E+00,2.27E+00,2.17E+00,0.00E+00
15,1.24E+00,3.56E+00,0.00E+00,1.17E+00,2.61E+00,0.00E+00,2.08E+00,2.54E+00,6.50E-01,2.09E+00,1.62E+00,0.00E+00,3.35E+00,1.37E+00,0.00E+00
15,1.12E+00,2.62E+00,0.00E+00,8.51E-01,2.73E+00,0.00E+00,2.25E+00,3.04E+00,4.01E-01,1.84E+00,1.39E+00,0.00E+00,3.74E+00,1.09E+00,0.00E+00
15,1.23E+00,2.70E+00,0.00E+00,1.07E+00,2.61E+00,0.00E+00,1.91E+00,2.37E+00,9.07E-01,1.63E+00,7.12E-01,0.00E+00,3.57E+00,9.65E-01,0.00E+00
15,1.67E+00,2.38E+00,0.00E+00,7.99E-01,2.12E+00,0.00E+00,1.80E+00,2.20E+00,6.06E-01,1.83E+00,1.39E+00,0.00E+00,3.97E+00,5.45E-01,0.00E+00
15,1.44E+00,1.92E+00,0.00E+00,7.21E-01,2.76E+00,0.00E+00,2.21E+00,2.35E+00,1.25E+00,1.97E+00,1.68E+00,0.00E+00,3.63E+00,8.36E-01,0.00E+00
15,1.87E+00,2.19E+00,0.00E+00,7.94E-01,2.55E+00,0.00E+00,2.29E+00,1.88E+00,6.32E-01,1.30E+00,1.24E+00,0.00E+00,3.38E+00,1.35E+00,0.00E+00
15,9.52E-01,2.36E+00,0.00E+00,6.33E-03,2.12E+00,0.00E+00,2.92E+00,3.85E+00,8.95E-01,2.31E+00,3.00E+00,0.00E+00,3.30E+00,8.94E-01,0.00E+00
18,2.47E+00,1.34E+00,0.00E+00,2.88E+00,2.01E+00,0.00E+00,4.38E+00,3.45E+00,2.63E+00,1.55E+00,2.41E+00,0.00E+00,3.02E+00,2.24E+00,0.00E+00
18,1.87E+00,2.24E+00,0.00E+00,2.42E+00,1.64E+00,0.00E+00,3.23E+00,3.21E+00,2.37E+00,1.10E+00,1.91E+00,0.00E+00,2.06E+00,1.62E+00,0.00E+00
18,1.31E+00,2.53E+00,0.00E+00,3.37E+00,1.66E+00,0.00E+00,2.98E+00,2.60E+00,1.84E+00,1.64E+00,1.93E+00,0.00E+00,2.59E+00,9.93E-01,0.00E+00
18,1.74E+00,2.68E+00,0.00E+00,3.38E+00,1.42E+00,0.00E+00,3.40E+00,2.66E+00,1.61E+00,1.59E+00,1.95E+00,0.00E+00,2.99E+00,9.85E-01,0.00E+00
18,1.86E+00,2.07E+00,0.00E+00,3.11E+00,1.85E+00,0.00E+00,2.76E+00,3.03E+00,1.72E+00,1.73E+00,1.73E+00,0.00E+00,2.81E+00,1.01E+00,0.00E+00
18,1.68E+00,2.64E+00,0.00E+00,3.79E+00,1.23E+00,0.00E+00,3.27E+00,2.51E+00,1.83E+00,1.22E+00,1.61E+00,0.00E+00,3.40E+00,1.33E+00,0.00E+00
18,8.91E-01,2.46E+00,0.00E+00,2.92E+00,1.14E+00,0.00E+00,3.51E+00,3.18E+00,1.67E+00,1.90E+00,2.41E+00,0.00E+00,3.43E+00,1.43E+00,0.00E+00
18,8.02E-01,2.72E+00,0.00E+00,2.76E+00,1.90E+00,0.00E+00,3.84E+00,3.43E+00,1.87E+00,9.69E-01,1.83E+00,0.00E+00,2.57E+00,1.17E+00,0.00E+00
18,1.30E+00,3.19E+00,0.00E+00,3.26E+00,1.52E+00,0.00E+00,3.10E+00,2.60E+00,1.43E+00,1.52E+00,1.72E+00,0.00E+00,2.31E+00,9.08E-01,0.00E+00
18,1.42E+00,2.98E+00,0.00E+00,3.31E+00,1.32E+00,0.00E+00,3.38E+00,2.94E+00,1.21E+00,1.30E+00,1.99E+00,0.00E+00,3.46E+00,9.06E-01,0.00E+00
18,1.52E+00,2.58E+00,0.00E+00,2.93E+00,1.76E+00,0.00E+00,3.07E+00,3.26E+00,1.88E+00,1.72E+00,1.61E+00,0.00E+00,2.88E+00,6.89E-01,0.00E+00
18,1.69E+00,2.48E+00,0.00E+00,5.08E+00,1.48E+00,0.00E+00,2.82E+00,1.89E+00,1.78E+00,1.59E+00,1.01E+00,0.00E+00,3.00E+00,1.34E+00,0.00E+00
18,2.24E+00,2.52E+00,0.00E+00,3.74E+00,1.93E-01,0.00E+00,2.89E+00,2.34E+00,2.18E+00,1.63E+00,1.66E+00,0.00E+00,3.82E+00,1.11E+00,0.00E+00
18,1.51E+00,1.34E+00,0.00E+00,2.91E+00,1.53E+00,0.00E+00,3.12E+00,3.04E+00,2.11E+00,1.40E+00,2.02E+00,0.00E+00,3.57E+00,1.04E+00,0.00E+00
18,2.13E+00,1.65E+00,0.00E+00,2.38E+00,1.88E+00,0.00E+00,2.43E+00,2.73E+00,2.06E+00,1.44E+00,1.96E+00,0.00E+00,1.76E+00,5.99E-01,0.00E+00
18,2.06E+00,2.48E+00,0.00E+00,3.36E+00,1.70E+00,0.00E+00,4.19E+00,2.53E+00,1.62E+00,1.56E+00,2.57E+00,0.00E+00,2.96E+00,1.29E+00,0.00E+00
18,2.01E+00,2.85E+00,0.00E+00,3.11E+00,1.49E+00,0.00E+00,3.37E+00,2.91E+00,2.42E+00,1.08E+00,1.67E+00,0.00E+00,2.85E+00,1.34E+00,0.00E+00
18,1.84E+00,2.57E+00,0.00E+00,3.64E+00,1.15E+00,0.00E+00,2.97E+00,2.60E+00,1.68E+00,1.11E+00,1.70E+00,0.00E+00,3.34E+00,9.83E-01,0.00E+00
18,1.69E+00,2.41E+00,0.00E+00,3.34E+00,1.07E+00,0.00E+00,3.20E+00,2.86E+00,1.82E+00,1.32E+00,1.50E+00,0.00E+00,3.31E+00,9.61E-01,0.00E+00
18,1.50E+00,2.69E+00,0.00E+00,3.46E+00,8.98E-01,0.00E+00,3.63E+00,2.68E+00,1.87E+00,8.06E-01,1.67E+00,0.00E+00,3.40E+00,9.55E-01,0.00E+00
18,1.09E+00,2.39E+00,0.00E+00,2.64E+00,1.17E+00,0.00E+00,3.37E+00,3.18E+00,1.42E+00,1.32E+00,2.34E+00,0.00E+00,2.88E+00,1.02E+00,0.00E+00
18,9.17E-01,2.80E+00,0.00E+00,2.81E+00,1.79E+00,0.00E+00,3.51E+00,3.16E+00,1.80E+00,7.70E-01,2.02E+00,0.00E+00,2.47E+00,9.60E-01,0.00E+00
18,1.35E+00,2.87E+00,0.00E+00,2.94E+00,1.63E+00,0.00E+00,2.45E+00,2.69E+00,1.12E+00,1.22E+00,2.12E+00,0.00E+00,2.22E+00,7.54E-01,0.00E+00
18,1.29E+00,2.79E+00,0.00E+00,3.37E+00,1.79E+00,0.00E+00,2.92E+00,2.85E+00,1.57E+00,1.69E+00,2.00E+00,0.00E+00,2.97E+00,8.58E-01,0.00E+00
18,1.70E+00,2.43E+00,0.00E+00,3.28E+00,1.77E+00,0.00E+00,2.53E+00,2.66E+00,1.51E+00,1.48E+00,1.85E+00,0.00E+00,3.00E+00,9.63E-01,0.00E+00
18,1.65E+00,2.44E+00,0.00E+00,3.42E+00,1.40E+00,0.00E+00,2.92E+00,2.74E+00,1.57E+00,1.52E+00,1.66E+00,0.00E+00,3.27E+00,1.21E+00,0.00E+00
18,2.07E+00,2.92E+00,0.00E+00,3.95E+00,8.04E-01,0.00E+00,3.02E+00,2.30E+00,2.88E+00,6.90E-01,1.18E+00,0.00E+00,3.54E+00,4.18E-01,0.00E+00
18,1.57E+00,1.96E+00,0.00E+00,3.00E+00,9.42E-01,0.00E+00,3.77E+00,3.04E+00,1.18E+00,1.72E+00,3.51E+00,0.00E+00,3.81E+00,9.96E-01,0.00E+00
18,1.18E+00,2.13E+00,0.00E+00,2.73E+00,2.71E+00,0.00E+00,3.14E+00,3.20E+00,2.78E+00,1.12E+00,1.55E+00,0.00E+00,2.05E+00,1.49E+00,0.00E+00
18,1.90E+00,2.79E+00,0.00E+00,3.38E+00,1.19E+00,0.00E+00,2.52E+00,2.15E+00,9.92E-01,1.33E+00,2.06E+00,0.00E+00,2.69E+00,1.11E+00,0.00E+00
18,1.50E+00,2.10E+00,0.00E+00,2.77E+00,1.56E+00,0.00E+00,2.74E+00,3.40E+00,1.66E+00,1.56E+00,1.68E+00,0.00E+00,3.08E+00,8.82E-01,0.00E+00
18,1.47E+00,2.34E+00,0.00E+00,2.89E+00,1.71E+00,0.00E+00,3.18E+00,3.05E+00,1.55E+00,1.18E+00,1.79E+00,0.00E+00,2.96E+00,9.81E-01,0.00E+00
18,1.57E+00,2.71E+00,0.00E+00,2.88E+00,1.46E+00,0.00E+00,3.14E+00,3.06E+00,1.69E+00,1.35E+00,2.02E+00,0.00E+00,2.81E+00,7.51E-01,0.00E+00
18,1.53E+00,2.54E+00,0.00E+00,3.37E+00,1.75E+00,0.00E+00,2.98E+00,2.85E+00,1.55E+00,1.12E+00,1.89E+00,0.00E+00,2.90E+00,9.25E-01,0.00E+00
18,1.50E+00,2.65E+00,0.00E+00,2.73E+00,1.33E+00,0.00E+00,2.93E+00,3.18E+00,1.14E+00,1.10E+00,2.19E+00,0.00E+00,3.13E+00,1.12E+00,0.00E+00
19,2.30E+00,2.22E+00,0.00E+00,3.34E+00,2.08E+00,0.00E+00,2.90E+00,2.33E+00,2.29E+00,1.10E+00,1.70E+00,0.00E+00,3.22E+00,1.24E+00,0.00E+00
19,2.45E+00,2.01E+00,0.00E+00,3.00E+00,1.39E+00,0.00E+00,2.28E+00,2.51E+00,1.96E+00,1.76E+00,1.87E+00,0.00E+00,3.32E+00,1.18E+00,0.00E+00
19,1.69E+00,4.49E-01,0.00E+00,2.34E+00,2.74E+00,0.00E+00,1.13E+00,3.32E+00,1.76E+00,2.07E+00,2.65E+00,0.00E+00,2.63E+00,1.14E+00,0.00E+00
19,1.68E+00,6.63E-01,0.00E+00,2.26E+00,3.20E+00,0.00E+00,9.94E-01,3.47E+00,1.80E+00,1.88E+00,3.11E+00,0.00E+00,1.28E+00,1.31E+00,0.00E+00
19,1.76E+00,1.10E+00,0.00E+00,2.55E+00,3.35E+00,0.00E+00,6.80E-01,3.46E+00,1.62E+00,1.92E+00,3.20E+00,0.00E+00,1.20E+00,1.33E+00,0.00E+00
19,1.79E+00,9.57E-01,0.00E+00,3.74E+00,3.40E+00,0.00E+00,0.00E+00,3.72E+00,1.75E+00,1.90E+00,3.15E+00,0.00E+00,9.41E-01,1.54E+00,0.00E+00
19,1.66E+00,1.05E+00,0.00E+00,2.95E+00,2.88E+00,0.00E+00,4.86E-01,4.12E+00,1.50E+00,2.45E+00,3.66E+00,0.00E+00,1.91E+00,1.46E+00,0.00E+00
19,1.27E+00,1.13E+00,0.00E+00,2.21E+00,3.70E+00,0.00E+00,1.41E+00,4.49E+00,1.98E+00,2.11E+00,3.54E+00,0.00E+00,1.76E+00,1.54E+00,0.00E+00
19,1.85E+00,1.40E+00,0.00E+00,2.90E+00,4.12E+00,0.00E+00,3.00E-02,3.43E+00,1.67E+00,1.69E+00,2.67E+00,0.00E+00,9.19E-01,1.57E+00,0.00E+00
19,1.74E+00,1.76E+00,0.00E+00,4.72E+00,3.35E+00,0.00E+00,1.11E+00,1.14E+00,3.33E+00,5.88E+00,2.28E+00,0.00E+00,2.76E+00,1.95E+00,0.00E+00
19,5.38E+00,1.37E+00,0.00E+00,2.67E+00,2.61E+00,0.00E+00,4.38E+00,8.25E-01,4.59E+00,3.73E+00,3.77E+00,0.00E+00,1.25E+00,3.56E+00,0.00E+00
19,4.36E+00,1.37E+00,0.00E+00,2.93E+00,2.80E+00,0.00E+00,4.63E+00,1.36E+00,4.70E+00,3.32E+00,3.27E+00,0.00E+00,2.10E+00,3.07E+00,0.00E+00
19,3.48E+00,2.16E+00,0.00E+00,3.46E+00,2.23E+00,0.00E+00,5.33E+00,1.00E+00,4.42E+00,3.26E+00,3.64E+00,0.00E+00,2.64E+00,3.55E+00,0.00E+00
19,4.29E+00,2.40E+00,0.00E+00,1.55E+00,1.76E+00,0.00E+00,4.85E+00,2.36E+00,3.84E+00,9.96E-01,3.47E+00,0.00E+00,1.55E+00,2.78E+00,0.00E+00
19,2.37E+00,2.22E+00,0.00E+00,3.15E+00,2.23E+00,0.00E+00,3.28E+00,2.35E+00,2.69E+00,1.09E+00,1.90E+00,0.00E+00,2.79E+00,1.81E+00,0.00E+00
